country,psa_sample_id,pep_restoration,pep_restored,resistance_management_uptake,resistance_management_pep_reach_multiplier,baseline_treatment_rate_symptomatic,full_guided_treatment_rate_symptomatic,applied_treatment_rate_symptomatic,baseline_pep_coverage,applied_pep_coverage,baseline_pep_effectiveness_resistant,full_guided_pep_effectiveness_resistant,applied_pep_effectiveness_resistant,guided_total_child_adolescent_cases,guided_annualized_child_adolescent_cases_per_100k,guided_total_infant_cases,guided_annualized_infant_cases_per_100k,guided_resistant_infections,timeliness_total_child_adolescent_cases,timeliness_annualized_child_adolescent_cases_per_100k,timeliness_total_infant_cases,timeliness_annualized_infant_cases_per_100k,timeliness_resistant_infections,sample_design,uncertainty_schema_version,relative_reduction_under18_cases_vs_timeliness,guided_lower_under18_cases,relative_reduction_infant_cases_vs_timeliness,guided_lower_infant_cases,relative_reduction_resistant_infections_vs_timeliness,guided_lower_resistant_infections
Brazil,103,restored,True,0.9739331501241244,0.7796668810459513,0.025,0.065,0.06395732600496498,0.3,0.23390006431378538,0.1,0.45,0.4408766025434435,1941171.1815555342,813.4969038163005,138347.41159706024,1211.6949399015123,917559.3055694096,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.03619730502004237,True,0.04990395086810795,True,0.9262182875154833,True
Brazil,104,restored,True,0.7631899252157974,0.9254567237950773,0.025,0.065,0.0555275970086319,0.3,0.2776370171385232,0.1,0.45,0.36711647382552903,1570149.3672327541,658.0108240754197,109376.11913483996,957.9542449812877,1647847.158434709,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.22041177715850524,True,0.2488632966834723,True,0.8674952294373952,True
Brazil,105,restored,True,0.6271676946569719,0.6869307155419161,0.025,0.065,0.050086707786278876,0.3,0.2060792146625748,0.1,0.45,0.3195086931299401,2289385.179856918,959.4247912101662,166976.0194650462,1462.4342857066765,1518719.275783436,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.13669295483003596,False,-0.14670202038591174,False,0.877878510663668,True
Brazil,106,restored,True,0.888270313716762,0.8146651834565528,0.025,0.065,0.06053081254867048,0.3,0.24439955503696584,0.1,0.45,0.4108946098008667,1850202.6308413506,775.3742307696493,131119.03883851704,1148.3863282623245,1105821.787105693,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.08136371546844667,True,0.09954454999653017,True,0.9110799436503837,True
Brazil,107,restored,True,0.6004872801415372,0.9901421796717552,0.025,0.065,0.049019491205661486,0.3,0.29704265390152657,0.1,0.45,0.31017054804953803,1474622.85896059,617.9780235378153,102093.62233227835,894.1715949279228,2826748.977339004,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.2678412398403892,True,0.29887559080633863,True,0.7726987465050006,True
Brazil,108,restored,True,0.7781861637176253,0.9755055208289295,0.025,0.065,0.05612744654870501,0.3,0.29265165624867884,0.1,0.45,0.3723651573011688,1444391.523837574,605.3088175676589,99727.48036042508,873.4480973187015,1709290.4338652836,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.2828512722070642,True,0.31512498870393335,True,0.8625545241833492,True
Brazil,109,restored,True,0.6316668691347871,0.8466937796018499,0.025,0.065,0.050266674765391484,0.3,0.25400813388055493,0.1,0.45,0.32108340419717546,1814741.5295916542,760.5133589714909,128403.1944192035,1124.6000145199125,1968273.005783312,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.09897035690025835,True,0.11819551731901179,True,0.8417295186019403,True
Brazil,110,restored,True,0.7413165680746453,0.7734988139114876,0.025,0.065,0.054652662722985815,0.3,0.23204964417344626,0.1,0.45,0.3594607988261258,2000210.7805302832,838.238941767163,143139.05365975865,1253.6618153972495,1407940.4553525574,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.006883803386043885,True,0.01699751525019233,True,0.8867863284241044,True
Brazil,111,restored,True,0.8821923500641143,0.5543352966472135,0.025,0.065,0.060287694002564576,0.3,0.16630058899416403,0.1,0.45,0.40876732252243997,2678585.0947226337,1122.5288640042972,200345.61757125126,1754.6968783901016,918693.4559217475,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.329932958801739,False,-0.37586657761061804,False,0.92612708953547,True
Brazil,112,restored,True,0.6605086548902168,0.6329150787533651,0.025,0.065,0.051420346195608674,0.3,0.1898745236260095,0.1,0.45,0.3311780292115759,2455296.9533760557,1028.9543181971305,181017.96498815468,1585.4185480103602,1336095.3097003154,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.21906910793082046,False,-0.24313459407574078,False,0.8925634567772766,True
Brazil,113,restored,True,0.8199950523281009,0.8894076376068158,0.025,0.065,0.05779980209312404,0.3,0.26682229128204477,0.1,0.45,0.3869982683148353,1651694.818317704,692.1845088081083,115642.07091754876,1012.833638763946,1375151.1206684741,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.17992399006079507,True,0.20583209021506688,True,0.8894229462966879,True
Brazil,114,restored,True,0.6437531804534468,0.7214678512146504,0.025,0.065,0.050750127218137875,0.3,0.21644035536439513,0.1,0.45,0.3253136131587063,2178264.867287544,912.8570123868154,157724.54357007414,1381.4066292051307,1557880.173975679,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.08152107831600475,False,-0.08316783066032185,False,0.8747295500313494,True
Brazil,115,restored,True,0.7454359486900707,0.6461667957064618,0.025,0.065,0.054817437947602826,0.3,0.19385003871193854,0.1,0.45,0.3609025820415247,2397984.9535548035,1004.9362744246407,176107.5727296119,1542.4116179267464,1200053.366461911,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.19061336924725425,False,-0.2094126456079426,False,0.9035027034079038,True
Brazil,116,restored,True,0.7188968715663977,0.6425677823025573,0.025,0.065,0.053755874862655914,0.3,0.19277033469076718,0.1,0.45,0.3516139050482392,2413990.999919677,1011.6440131766725,177476.19999759947,1554.398533431786,1242578.0342173758,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.1985604636452234,False,-0.21881164588585467,False,0.9000832592468682,True
Brazil,117,restored,True,0.8487790725195673,0.5279788630306818,0.025,0.065,0.05895116290078269,0.3,0.1583936589092045,0.1,0.45,0.39707267538184854,2770245.4564199904,1160.9414579866177,208471.02032217343,1825.861993013804,937696.747735949,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.3754428573960287,False,-0.4316674990889393,False,0.9245990189198875,True
Brazil,118,restored,True,0.616330517794793,0.7231421127311525,0.025,0.065,0.04965322071179172,0.3,0.21694263381934573,0.1,0.45,0.3157156812281775,2178832.796277596,913.0950174003003,157779.9453090533,1381.8918569667624,1637160.4483435564,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.08180305833732926,False,-0.08354830018057902,False,0.8683545567490631,True
Brazil,119,restored,True,0.847938554414896,0.6317560656605848,0.025,0.065,0.05891754217659584,0.3,0.18952681969817545,0.1,0.45,0.3967784940452136,2428726.414760321,1017.8192616323096,178702.5891587172,1565.1396779483364,1019914.7324141124,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.2058766821580491,False,-0.22723383089983784,False,0.9179878018903614,True
Brazil,120,restored,True,0.7619890806375995,0.7689699405003658,0.025,0.065,0.055479563225503986,0.3,0.23069098215010975,0.1,0.45,0.3666961782231598,2009817.8686442194,842.2650351448265,143910.44104467204,1260.4178954724143,1346878.4677380617,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.002113828690817998,True,0.011700039147849561,True,0.8916963740054198,True
Brazil,121,restored,True,0.49583991943996525,0.9308576153066046,0.025,0.065,0.044833596777598614,0.3,0.27925728459198135,0.1,0.45,0.2735439718039878,1651674.6313693668,692.1760489547212,115808.41115223715,1014.2905045792619,3224341.7401535856,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.17993401299715206,True,0.20468975442457582,True,0.7407279793471158,True
Brazil,122,restored,True,0.856490762849262,0.5651343353746136,0.025,0.065,0.05925963051397048,0.3,0.16954030061238407,0.1,0.45,0.3997717669972417,2646487.514899458,1109.077560969421,197529.80050201202,1730.034969275872,956139.7011774243,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.3139963251705302,False,-0.356529051583357,False,0.923116005582303,True
Brazil,123,restored,True,0.5707426571852365,0.8864710469777244,0.025,0.065,0.047829706287409464,0.3,0.2659413140933173,0.1,0.45,0.2997599300148328,1728416.7348978454,724.3367693546929,121693.72064422943,1065.8361002634235,2439540.549013472,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.1418311156834241,True,0.16427259568115127,True,0.8038345006267105,True
Brazil,124,restored,True,0.623130095137886,0.9062594715592869,0.025,0.065,0.04992520380551544,0.3,0.27187784146778604,0.1,0.45,0.3180955332982601,1660113.4632415085,695.7125549918029,116365.42651538203,1019.1690396695692,2243415.6830971604,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.17574408426848875,True,0.2008644707440176,True,0.8196050654068494,True
Brazil,125,restored,True,0.6761086498400868,0.5838779123947876,0.025,0.065,0.05204434599360347,0.3,0.17516337371843627,0.1,0.45,0.3366380274440304,2611893.1602009702,1094.5799212405277,194548.52770044928,1703.9239410474652,1227498.6902395082,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,-0.29682002840376254,False,-0.3360552640549077,False,0.9012958019294796,True
Brazil,126,restored,True,0.7483377895738579,0.9644412798473718,0.025,0.065,0.054933511582954314,0.3,0.2893323839542115,0.1,0.45,0.36191822635085025,1478629.1603387124,619.6569655078315,102355.66504240189,896.4666565129463,1816413.6033589793,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.26585208808405525,True,0.2970760215862269,True,0.853940660377446,True
Brazil,127,restored,True,0.7003013535350187,0.8291897456522355,0.025,0.065,0.05301205414140075,0.3,0.24875692369567062,0.1,0.45,0.34510547373725653,1846103.2824791197,773.6562951087626,130840.36196282852,1145.9455788829614,1651616.2873014626,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.08339906558940502,True,0.10145835377153123,True,0.8671921506274742,True
Brazil,128,restored,True,0.6953963208561738,0.8680578631399667,0.025,0.065,0.05281585283424695,0.3,0.26041735894199,0.1,0.45,0.34338871229966084,1739226.8442439635,728.8670192203209,122473.06838233321,1072.6618999095754,1773459.1863041634,2014075.2787539167,844.0492105794496,145614.13209061234,1275.3394165519912,12436134.574159713,latin_hypercube_inverse_cdf_resistance_management,1,0.13646383400326456,True,0.15892045212946082,True,0.857394661039683,True
China,1,not_restored,False,0.5765218449500659,0.8336747341470181,0.025,0.065,0.04806087379800264,0.3,0.2501024202441054,0.1,0.45,0.1,745908.6051620477,64.95607966412531,176742.04408262784,441.79734379088546,12456129.403804325,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.03457073518323939,True,0.04413335347134306,True,0.0335083002491523,True
China,2,not_restored,False,0.8434088723949567,0.9031615678399958,0.025,0.065,0.058736354895798266,0.3,0.2709484703519987,0.1,0.45,0.1,730170.008592768,63.58551291431538,172103.75684112005,430.203141654626,12163752.649673928,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.0549411955988639,True,0.06921840945894941,True,0.05619429658930086,True
China,3,not_restored,False,0.8417145399939868,0.9796207273742525,0.025,0.065,0.058668581599759476,0.3,0.29388621821227573,0.1,0.45,0.1,728939.5816199896,63.47836344061972,171779.097080631,429.39159838822627,12126911.548798371,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.056533736829142534,True,0.07097425333940366,True,0.059052858591316926,True
China,4,not_restored,False,0.8075697718214085,0.823865397665672,0.025,0.065,0.05730279087285634,0.3,0.2471596192997016,0.1,0.45,0.1,733479.7212016976,63.873733158534,173041.4178090601,432.546987562923,12238170.726293163,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05065743564666514,True,0.0641472966422012,True,0.050420074836117545,True
China,5,not_restored,False,0.7572951835611286,0.6746433462571977,0.025,0.065,0.05529180734244514,0.3,0.2023930038771593,0.1,0.45,0.1,738839.7065342118,64.34049762158949,174551.40310018038,436.32145730675995,12362721.766038049,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04372000837583534,True,0.055980905990659635,True,0.040755953486189656,True
China,6,not_restored,False,0.7842590755438849,0.5764786338600221,0.025,0.065,0.056370363021755396,0.3,0.17294359015800662,0.1,0.45,0.1,739093.8425535477,64.36262859192638,174575.3969449316,436.38143405494185,12386555.84817677,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.0433910802087476,True,0.05585114107796596,True,0.0389066275991915,True
China,7,not_restored,False,0.6463076401047192,0.7317713454094468,0.025,0.065,0.05085230560418877,0.3,0.21953140362283402,0.1,0.45,0.1,743918.8192335002,64.78280281740763,176091.93317069806,440.172278960429,12441344.92002464,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.037146114462746405,True,0.04764932127902266,True,0.03465545281917948,True
China,8,not_restored,False,0.8323716985407819,0.783644626417012,0.025,0.065,0.05829486794163127,0.3,0.2350933879251036,0.1,0.45,0.1,732838.3559893725,63.81788104764777,172831.27981634342,432.02171126308826,12234631.942324443,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.051487554432169125,True,0.06528377720883116,True,0.050694654942192496,True
China,9,not_restored,False,0.9148469684781503,0.7366184558782087,0.025,0.065,0.061593878739126015,0.3,0.2209855367634626,0.1,0.45,0.1,729210.0037662343,63.5019126603292,171737.7321332966,429.2881994932403,12179062.555078868,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05618372953329909,True,0.07119796566375514,True,0.055006375685611064,True
China,10,not_restored,False,0.6030829557469323,0.5024927388852911,0.025,0.065,0.0491233182298773,0.3,0.15074782166558734,0.1,0.45,0.1,750459.5359206131,65.35238907989569,177916.73675479912,444.73369174469894,12602458.143396694,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.028680466984068564,True,0.037780311946457146,True,0.02215441111824501,True
China,11,not_restored,False,0.7259563777886207,0.7722238202651295,0.025,0.065,0.05403825511154483,0.3,0.23166714607953884,0.1,0.45,0.1,738828.9214327934,64.33955842241927,174599.6839807477,436.442143716605,12343290.129776482,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04373396752908987,True,0.05571979051222953,True,0.042263686309970905,True
China,12,not_restored,False,0.7817448663783119,0.6087243568801631,0.025,0.065,0.056269794655132474,0.3,0.18261730706404894,0.1,0.45,0.1,738662.7001819052,64.32508334961996,174464.46247153025,436.1041341415026,12372551.540995002,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04394910763999804,True,0.05645110337683468,True,0.039993244975517594,True
China,13,not_restored,False,0.8676203825434634,0.5198562795832322,0.025,0.065,0.05970481530173854,0.3,0.15595688387496967,0.1,0.45,0.1,735519.92179448,64.05140027228636,173489.55236268145,433.6671774874168,12333995.864636866,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.048016804683652325,True,0.06172366917321381,True,0.042984843727457145,True
China,14,not_restored,False,0.7929287716546343,0.9140633869220545,0.025,0.065,0.056717150866185374,0.3,0.2742190160766163,0.1,0.45,0.1,732697.8573642464,63.805645981238534,172856.46687335294,432.0846706944864,12206589.447517958,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.0516694017569278,True,0.0651475590959052,True,0.0528705185344972,True
China,15,not_restored,False,0.8921032304889017,0.7627355638664608,0.025,0.065,0.06068412921955607,0.3,0.22882066915993823,0.1,0.45,0.1,729980.5036280451,63.56901022481379,171977.55532170145,429.8876790801855,12187750.62730245,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05518647181300795,True,0.06990093988785562,True,0.054332253779943995,True
China,16,not_restored,False,0.8030654910686551,0.6712054094960959,0.025,0.065,0.0571226196427462,0.3,0.20136162284882875,0.1,0.45,0.1,736395.8851008097,64.12768196855039,173825.64463404057,434.5072979586623,12319974.03658751,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04688304566145585,True,0.05990599531968488,True,0.04407282057690265,True
China,17,not_restored,False,0.7902777000162469,0.5675368911181986,0.025,0.065,0.056611108000649876,0.3,0.17026106733545956,0.1,0.45,0.1,738920.852261238,64.34756405025794,174519.50244268164,436.2417160678132,12385238.229932547,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04361498148776377,True,0.05615343298990105,True,0.039008863779886105,True
China,18,not_restored,False,0.7154388745617866,0.5251931134964642,0.025,0.065,0.05361755498247146,0.3,0.15755793404893928,0.1,0.45,0.1,743804.9889280405,64.77289011246201,175946.28615019954,439.808209026305,12480292.43253572,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.03729344499004328,True,0.04843701800270506,True,0.031633450851505374,True
China,19,not_restored,False,0.5912235738806874,0.5792547280737174,0.025,0.065,0.048648942955227495,0.3,0.1737764184221152,0.1,0.45,0.1,749719.486680187,65.28794325107224,177738.544678302,444.28826980338874,12574076.033434216,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.02963831247501514,True,0.038744020742988106,True,0.024356626012686622,True
China,20,not_restored,False,0.5447963957330801,0.8602194037857651,0.025,0.065,0.04679185582932321,0.3,0.2580658211357295,0.1,0.45,0.1,747159.8944391706,65.06504588644768,177131.11984281594,442.7699060652089,12472834.913865337,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.03295119187923967,True,0.042029131218698224,True,0.03221209206997733,True
China,21,not_restored,False,0.8525744500830833,0.9586965584553664,0.025,0.065,0.059102978003323335,0.3,0.2876089675366099,0.1,0.45,0.1,728719.882073404,63.45923130944562,171703.72615678975,429.2031957117556,12127081.63097367,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05681809388076098,True,0.07138187877223057,True,0.05903966163378915,True
China,22,not_restored,False,0.5663816625856011,0.9866765390981571,0.025,0.065,0.04765526650342404,0.3,0.2960029617294471,0.1,0.45,0.1,743695.7720808028,64.76337916659078,176166.2551058964,440.3580595071596,12386640.650083642,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.037434804319865345,True,0.04724736904784699,True,0.03890004767886013,True
China,23,not_restored,False,0.7514235837425234,0.6160154765930056,0.025,0.065,0.05505694334970094,0.3,0.18480464297790167,0.1,0.45,0.1,740200.1885917783,64.45897270365874,174924.10194975528,437.25308259315824,12398422.226542924,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04195913689165742,True,0.053965254302588694,True,0.03798589565869903,True
China,24,not_restored,False,0.8615249682157989,0.7921360240568756,0.025,0.065,0.05946099872863196,0.3,0.23764080721706266,0.1,0.45,0.1,731117.279769269,63.668004286308076,172327.4177391489,430.7622207706934,12202305.755629953,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05371514282352041,True,0.0680087935259206,True,0.05320289727911609,True
China,25,not_restored,False,0.6559423936565167,0.6663783898791488,0.025,0.065,0.05123769574626067,0.3,0.19991351696374463,0.1,0.45,0.1,744563.3604849224,64.83893150598156,176248.2690808077,440.56306765185616,12465723.464730585,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.036311884930873006,True,0.04680381627819419,True,0.03276388118031193,True
China,26,not_restored,False,0.7670748526730717,0.7499324307289204,0.025,0.065,0.05568299410692287,0.3,0.2249797292186761,0.1,0.45,0.1,736976.5178827312,64.17824532060268,174038.45535956926,435.0392551022717,12314824.785785928,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04613153284085081,True,0.05875505992334351,True,0.04447235947043271,True
China,27,not_restored,False,0.89870210054029,0.558646365437138,0.025,0.065,0.0609480840216116,0.3,0.16759390963114137,0.1,0.45,0.1,733153.7797442726,63.84534925437067,172811.16767340776,431.97143650001584,12284173.429549523,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05107930156889395,True,0.06539254887503088,True,0.0468506489396755,True
China,28,not_restored,False,0.7894402682988192,0.9670401516608094,0.025,0.065,0.05657761073195277,0.3,0.2901120454982428,0.1,0.45,0.1,731962.7266028335,63.74162846856184,172666.20819121186,431.60908618832644,12183139.955841102,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.05262088126208897,True,0.0661765272139051,True,0.05469000341092567,True
China,29,not_restored,False,0.6651067719696773,0.6568570762702065,0.025,0.065,0.05160427087878709,0.3,0.19705712288106195,0.1,0.45,0.1,744228.8615386896,64.80980228065359,176143.44974713144,440.30105357153053,12461702.081286728,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.03674482680807978,True,0.047370706321208766,True,0.03307590697853591,True
China,30,not_restored,False,0.6935245349036261,0.7522446602000834,0.025,0.065,0.05274098139614505,0.3,0.225673398060025,0.1,0.45,0.1,740959.684804479,64.52511203453732,175222.15144596595,437.99810892941736,12384971.927070657,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04097612119082694,True,0.052353325607743084,True,0.03902952665976578,True
China,31,not_restored,False,0.812128519876508,0.5160287211342872,0.025,0.065,0.05748514079506032,0.3,0.15480861634028617,0.1,0.45,0.1,738627.72506591,64.32203760795797,174406.0520503873,435.95812715943265,12390139.286719423,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04399437592124378,True,0.056767002028284774,True,0.038628582670806044,True
China,32,not_restored,False,0.7387759578806135,0.5412315312711289,0.025,0.065,0.05455103831522454,0.3,0.16236945938133865,0.1,0.45,0.1,742226.7874653768,64.63545534170248,175486.02007322072,438.6576942425022,12449137.592064079,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.039336110629355936,True,0.050926255884931604,True,0.03405080649600478,True
China,33,not_restored,False,0.5462573951239001,0.6263446106801401,0.025,0.065,0.046850295804956005,0.3,0.18790338320404204,0.1,0.45,0.1,751347.5983419684,65.42972436404511,178252.03080115718,445.5718172705858,12593320.156813018,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.027531048081233744,True,0.03596695510000436,True,0.022863442623879515,True
China,34,not_restored,False,0.7023084275912739,0.8805641845953452,0.025,0.065,0.05309233710365095,0.3,0.2641692553786036,0.1,0.45,0.1,738200.1600724842,64.28480393694763,174470.53609931286,436.11931586095795,12310757.879275335,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.04454777315303304,True,0.056418255628292724,True,0.04478791747876165,True
China,35,not_restored,False,0.6404972216909856,0.9819649360682916,0.025,0.065,0.05061988886763942,0.3,0.29458948082048747,0.1,0.45,0.1,739758.3793448841,64.42049855597442,174988.8069975942,437.41482408525917,12318211.015774833,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.042530970456073236,True,0.05361531268336461,True,0.044209616280182606,True
China,36,not_restored,False,0.9405623991777461,0.9201595481925213,0.025,0.065,0.06262249596710984,0.3,0.27604786445775636,0.1,0.45,0.1,724701.7831546491,63.10932255405145,170501.50085991528,426.198025370982,12062833.812756285,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.062018718003138296,True,0.07788382384625092,True,0.06402475620219006,True
China,37,not_restored,False,0.8693153143130294,0.729790910385992,0.025,0.065,0.05977261257252118,0.3,0.21893727311579758,0.1,0.45,0.1,731776.9996353446,63.7254547800496,172490.74809773552,431.1704932663414,12226234.502416126,772618.5981151315,67.28207035285325,184902.4073854732,462.19558449027653,12887983.835779857,latin_hypercube_inverse_cdf_resistance_management,1,0.052861267615643026,True,0.06712546074028458,True,0.05134622620541851,True
